"ID","Bin","TaxonRelativeAbundance","kingdom","phylum","class","order","family","genus","species","Confidence"
"Zotu9586","Bin25",3.97261078709393e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999919"
"Zotu3017","Bin25",2.87804460588309e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999972"
"Zotu572","Bin25",0.000285416301769031,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_subclavigera","0.7679587"
"Zotu18304","Bin25",3.28906838161863e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Thelephora","_Thelephora_terrestris","0.9331116"
"Zotu2074","Bin25",5.2337143876584e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999896"
"Zotu6449","Bin25",1.28322021040275e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_sublilacina","0.9661285"
"Zotu7709","Bin25",9.76533992859048e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_sublilacina","0.9962330"
"Zotu13598","Bin25",7.67889989147081e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_Tomentella","_Tomentella_papuae","0.9618990"
"Zotu4750","Bin25",1.81417359281392e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7673905"
"Zotu1371","Bin25",0.000229573238082713,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9995963"
"Zotu15157","Bin25",3.0782693711625e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9997990"
"Zotu6254","Bin25",1.38283012566622e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","_unidentified","_unidentified","0.7188112"
"Zotu12510","Bin25",4.25435824717877e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Thelephoraceae","","","0.9999684"
"Zotu246","Bin25",0.000816934924324228,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.7000745"
"Zotu500","Bin25",0.000397226774079136,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_unidentified","_unidentified","_unidentified","0.7264419"
"Zotu4447","Bin25",1.72361853330977e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","_Melanogastraceae","_Melanogaster","_Melanogaster_intermedius","0.7852937"
"Zotu3273","Bin26",2.67138610703136e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Cantharellales","_Cantharellales_fam_Incertae_sedis","_Minimedusa","_Minimedusa_polyspora","1.0000000"
"Zotu3284","Bin26",3.29061845142762e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Cantharellales","_Cantharellales_fam_Incertae_sedis","_Minimedusa","_Minimedusa_polyspora","1.0000000"
"Zotu4819","Bin26",2.44144163117238e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7503330"
"Zotu7067","Bin26",1.38780151196048e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Sebacinales","_Sebacinaceae","_Chaetospermum","_unidentified","0.9999961"
"Zotu3949","Bin26",2.46226678755984e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7203834"
"Zotu13291","Bin26",4.96246587053695e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8533498"
"Zotu13262","Bin26",4.62028408144155e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_eurysporus","0.9996962"
"Zotu5609","Bin26",1.84476620109673e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.8528253"
"Zotu4327","Bin26",1.56949810430354e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Clitopilus","_Clitopilus_pinsitus","0.9952930"
"Zotu789","Bin26",0.000215584564376425,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Clitopilus","_unidentified","0.9980209"
"Zotu1064","Bin26",0.000136747161823117,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Clitopilus","_unidentified","0.9989006"
"Zotu890","Bin26",0.000178186218684908,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Clitopilus","_unidentified","0.9429998"
"Zotu669","Bin26",0.000273619032622913,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Clitopilus","_unidentified","0.9376374"
"Zotu2759","Bin26",3.63643723867845e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_pulchellum","0.9244552"
"Zotu15303","Bin26",4.15960584814774e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_terreum","0.9122483"
"Zotu571","Bin26",0.000304480887830926,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_unidentified","0.9681939"
"Zotu1939","Bin26",6.10900291752569e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_undatum","0.9699600"
"Zotu13100","Bin26",4.55672374019585e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_korhonenii","0.9747905"
"Zotu2046","Bin26",5.51757088605918e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","","0.9967864"
"Zotu448","Bin26",0.000462729570950663,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","","0.9949521"
"Zotu203","Bin26",0.000910382089530515,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","","0.9991390"
"Zotu296","Bin26",0.000800420470599867,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","","0.9988765"
"Zotu14115","Bin26",4.00274776740564e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","","0.9188435"
"Zotu444","Bin26",0.000427344214390997,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_rusticoides","0.9951359"
"Zotu611","Bin26",0.000276164998089031,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_rusticoides","0.9999935"
"Zotu509","Bin26",0.000355142842534918,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_rusticoides","0.9999959"
"Zotu829","Bin26",0.000207676231405762,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Entolomataceae","_Entoloma","_Entoloma_rusticoides","0.9999971"
"Zotu2558","Bin26",4.18252184928093e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Tricholomataceae","_Tricholoma","_Tricholoma_terreum","0.9878547"
"Zotu7018","Bin26",6.99355733865764e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Tricholomataceae","","","0.7200541"
"Zotu10493","Bin26",7.46725937936504e-06,"Fungi","","","","","","","1.0000000"
"Zotu1039","Bin26",0.000149232034787615,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.7131616"
"Zotu1099","Bin26",0.000135958086502019,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.9478425"
"Zotu10789","Bin26",9.02776779499242e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.7244717"
"Zotu6301","Bin26",1.06354512788823e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","","","0.9960014"
"Zotu813","Bin26",0.000198996189378001,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","","","0.9997611"
"Zotu4953","Bin26",1.47526934510813e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","_Bovista","_unidentified","0.7141126"
"Zotu19401","Bin26",3.74480120182561e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","","","0.9999996"
"Zotu10699","Bin26",3.95927693485051e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","","","0.9999648"
"Zotu12172","Bin26",4.45974474700123e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","","","0.9999194"
"Zotu14972","Bin26",3.85454599076665e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","_Bovista","_unidentified","0.8097220"
"Zotu15190","Bin26",3.34511600612854e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Lycoperdaceae","_Bovista","_Bovista_aestivalis","0.9999946"
"Zotu150","Bin26",0.00115978925377944,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_unidentified","_unidentified","_unidentified","0.7451050"
"Zotu2054","Bin26",5.81193913572216e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.9810719"
"Zotu731","Bin26",0.000210020985734274,"Fungi","_Basidiomycota","","","","","","0.7401782"
"Zotu367","Bin26",0.000690881808514401,"Fungi","","","","","","","1.0000000"
"Zotu3445","Bin26",3.02952088397525e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.9671082"
"Zotu1546","Bin26",7.89584534355437e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Agaricaceae","_Tulostoma","_Tulostoma_pannonicum","0.7786063"
"Zotu2998","Bin26",3.37867532762905e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","","","","0.9267808"
"Zotu2377","Bin26",7.19773991124904e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Tricholomataceae","_Floccularia","_Floccularia_luteovirens","0.9999986"
"Zotu14119","Bin26",2.6358617104332e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","","0.9985479"
"Zotu17875","Bin26",2.56301624782755e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","","0.9932319"
"Zotu9590","Bin26",7.83143148185736e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_disseminatus","0.9976227"
"Zotu10167","Bin26",4.16666137860767e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_micaceus","0.9999846"
"Zotu4240","Bin26",2.38692395063676e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_aureogranulatus","0.9999999"
"Zotu14170","Bin26",4.73174954402946e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","","0.9679122"
"Zotu7891","Bin26",8.10501311598026e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_radians","0.9980734"
"Zotu12980","Bin26",2.10871573509919e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_domesticus","0.9836434"
"Zotu14686","Bin26",3.30987751411942e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinellus","_Coprinellus_domesticus","0.9999780"
"Zotu876","Bin26",0.000169506127748355,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Psathyrella","_Psathyrella_tuberculata","0.8558652"
"Zotu10114","Bin26",1.07005054400388e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Psathyrella","","1.0000000"
"Zotu948","Bin26",0.00017728869274689,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Psathyrella","","0.9999996"
"Zotu5551","Bin26",1.74625575519047e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Psathyrella","_Psathyrella_sulcatotuberculosa","0.9997914"
"Zotu2206","Bin26",9.42683075765747e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinopsis","_Coprinopsis_pseudofriesii","0.9737976"
"Zotu15159","Bin26",1.41447365255109e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinopsis","_unidentified","0.8358007"
"Zotu8241","Bin26",6.83840592647893e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinopsis","_Coprinopsis_rugosobispora","0.9976849"
"Zotu11753","Bin26",9.16619025939489e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinopsis","_unidentified","0.9754137"
"Zotu12577","Bin26",4.98912556433626e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Psathyrellaceae","_Coprinopsis","_Coprinopsis_urticicola","0.8961699"
"Zotu4626","Bin26",1.47734589313643e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8062657"
"Zotu1260","Bin26",0.000116877610638404,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_unidentified","_unidentified","_unidentified","0.8148072"
"Zotu2036","Bin26",6.45703197338897e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7016555"
"Zotu3942","Bin26",2.05669321247205e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7016191"
"Zotu1987","Bin26",5.99398146961451e-05,"Fungi","","","","","","","1.0000000"
"Zotu1485","Bin26",0.000100296508522332,"Fungi","","","","","","","1.0000000"
"Zotu4651","Bin26",2.48542983493724e-05,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8714902"
"Zotu9166","Bin26",4.85151253540646e-06,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.8426587"
"Zotu1926","Bin26",7.28587146908115e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Inocybaceae","_Inocybe","_Inocybe_malenconii","0.9724595"
"Zotu4138","Bin26",2.06536127252239e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Inocybaceae","","","1.0000000"
"Zotu993","Bin26",0.000153461959020017,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Inocybaceae","","","0.9999999"
"Zotu1297","Bin26",0.000131537233373053,"Fungi","_Basidiomycota","_Agaricomycetes","","","","","0.8867071"
"Zotu2224","Bin26",5.09771735476637e-05,"Fungi","","","","","","","1.0000000"
"Zotu898","Bin26",0.000171192522647403,"Fungi","_Basidiomycota","_Agaricomycetes","_Thelephorales","_Bankeraceae","_Phellodon","_Phellodon_melaleucus","0.9999993"
"Zotu1126","Bin26",0.000126136938431094,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","_Boletaceae","","","0.7479857"
"Zotu2271","Bin26",4.76602524958085e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","","","","0.9756876"
"Zotu489","Bin26",0.000373433463691039,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","_Boletaceae","_Xerocomellus","_unidentified","0.9789077"
"Zotu211","Bin26",0.000925125660089467,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","_Boletaceae","_unidentified","_unidentified","0.8026567"
"Zotu366","Bin26",0.000490810285042972,"Fungi","_Basidiomycota","_Agaricomycetes","_Boletales","_Boletaceae","_unidentified","_unidentified","0.8539141"
"Zotu727","Bin26",0.000257298790833429,"Fungi","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","_unidentified","0.7550654"
"Zotu15659","Bin26",3.08897968378009e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Strophariaceae","_Hypholoma","_Hypholoma_fasciculare","0.9951781"
"Zotu624","Bin26",0.000253958718188163,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hydnangiaceae","_Laccaria","_Laccaria_salmonicolor","0.9897197"
"Zotu867","Bin26",0.000172304305728545,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hydnangiaceae","_Laccaria","","0.9999949"
"Zotu1322","Bin26",0.000100656752727267,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hydnangiaceae","_Laccaria","_Laccaria_aurantia","0.8692296"
"Zotu1535","Bin26",8.06926357624084e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Strophariaceae","_Tubaria","_Tubaria_minima","0.9999525"
"Zotu4882","Bin26",1.64181030786019e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Strophariaceae","_Tubaria","_Tubaria_minima","0.9980735"
"Zotu3132","Bin26",3.36634185253522e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Strophariaceae","_Tubaria","_Tubaria_minima","0.9996809"
"Zotu1320","Bin26",9.22514950607979e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","_Cortinarius_erythrinus","0.8366503"
"Zotu2167","Bin26",4.70379353728657e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9998205"
"Zotu2312","Bin26",5.01882532891622e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999877"
"Zotu595","Bin26",0.000264521164539535,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999806"
"Zotu1199","Bin26",0.000120949593685902,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999781"
"Zotu1833","Bin26",6.76052089604927e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999482"
"Zotu1788","Bin26",7.68650402173658e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999992"
"Zotu1640","Bin26",8.06824133699568e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999874"
"Zotu78","Bin26",0.00197412033620435,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","_Cortinarius_diasemospermus","0.9004001"
"Zotu493","Bin26",0.000348668387540121,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","_Cortinarius_diasemospermus","0.8795238"
"Zotu289","Bin26",0.000601352115274248,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","_Cortinarius_diasemospermus","0.8599162"
"Zotu943","Bin26",0.000145323091019584,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9998854"
"Zotu141","Bin26",0.00110755639388879,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9993580"
"Zotu12883","Bin26",2.4234103593853e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","","0.9999667"
"Zotu3112","Bin26",3.1727948151106e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Cortinariaceae","_Cortinarius","_Cortinarius_imbutus","0.7660532"
"Zotu1123","Bin26",0.000104659685260179,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hymenogastraceae","_Hebeloma","_Hebeloma_mesophaeum","0.9330867"
"Zotu1339","Bin26",9.20307007464186e-05,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hymenogastraceae","_Hebeloma","_Hebeloma_mesophaeum","0.9327068"
"Zotu8118","Bin26",4.04595753836756e-06,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hymenogastraceae","_Hebeloma","","0.9999904"
"Zotu175","Bin26",0.00148889969360633,"Fungi","_Basidiomycota","_Agaricomycetes","_Agaricales","_Hymenogastraceae","_Hymenogaster","_Hymenogaster_griseus","0.9999880"
